,Unnamed: 0,user_id,session_id,timestamp,step,action_type,item_id,platform,city,device,current_filters,impressions,prices,action
456,456,20,20,1541079068,102,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
457,457,20,20,1541079078,103,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
458,458,20,20,1541079078,104,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
459,459,20,20,1541079078,105,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
460,460,20,20,1541079078,106,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
461,461,20,20,1541079078,107,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
462,462,20,20,1541079078,108,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
463,463,20,20,1541079078,109,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
464,464,20,20,1541079078,110,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
465,465,20,20,1541079078,111,interaction item image,67,RU,"Yekaterinburg, Russia",desktop,,,,3.0
466,466,20,20,1541079107,112,clickout item,67,RU,"Yekaterinburg, Russia",desktop,Free WiFi (Combined)|Breakfast Included,1045290|3135752|1372961|1369024|3384308|1371070|1191128|320366|2589366|1373129|1091180|3404929|5813690|939106|940286|3183138|1370286|384511|5127144|2740100|939964|1327476|3961622|939114|1370246,44|87|30|62|73|59|85|43|68|31|35|48|59|56|42|116|29|79|38|42|28|47|28|50|67,0.0
467,467,20,20,1541079139,113,interaction item rating,68,RU,"Yekaterinburg, Russia",desktop,,,,1.0
468,468,21,21,1541042711,1,clickout item,69,IN,"Bengaluru, India",tablet,,9164598|1400686|2216204|2817576|4775794|5684276|5845180|5963262|7171090|7171192|8137972|8315816|8505876|9787844|10057298|7359812|8421086|9344376|7132982|7043076|4564186|9481878|5824184|6902620|2394112,26|22|17|9|21|16|23|24|22|19|79|24|20|19|24|21|21|22|19|27|22|19|17|21|19,0.0
469,469,22,22,1541113259,1,change of sort order,28,CO,"Las Vegas, USA",mobile,,,,
470,470,22,22,1541113276,2,filter selection,15,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort,,,
471,471,22,22,1541113276,3,filter selection,16,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort,,,
472,472,22,22,1541113276,4,filter selection,17,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort,,,
473,473,22,22,1541113314,5,filter selection,63,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort|Breakfast Included,,,
474,474,22,22,1541113324,6,filter selection,63,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort,,,
475,475,22,22,1541113325,7,filter selection,17,CO,"Las Vegas, USA",mobile,Hotel|Motel,,,
476,476,22,22,1541113325,8,filter selection,16,CO,"Las Vegas, USA",mobile,Hotel,,,
477,477,22,22,1541113329,9,filter selection,15,CO,"Las Vegas, USA",mobile,,,,
478,478,22,22,1541113330,10,filter selection,63,CO,"Las Vegas, USA",mobile,Breakfast Included,,,
479,479,22,22,1541113350,11,filter selection,45,CO,"Las Vegas, USA",mobile,Breakfast Included|Free WiFi (Combined),,,
480,480,22,22,1541113352,12,filter selection,45,CO,"Las Vegas, USA",mobile,Breakfast Included,,,
481,481,22,22,1541113355,13,filter selection,45,CO,"Las Vegas, USA",mobile,Breakfast Included,,,
482,482,22,22,1541113360,14,filter selection,63,CO,"Las Vegas, USA",mobile,,,,
483,483,22,22,1541113366,15,filter selection,63,CO,"Las Vegas, USA",mobile,Breakfast Included,,,
484,484,22,22,1541113452,16,change of sort order,70,CO,"Las Vegas, USA",mobile,,,,
485,485,22,22,1541113452,17,change of sort order,28,CO,"Las Vegas, USA",mobile,,,,
486,486,22,22,1541113452,18,filter selection,71,CO,"Las Vegas, USA",mobile,Breakfast Included|Sort by Price,,,
487,487,22,22,1541113474,19,clickout item,72,CO,"Las Vegas, USA",mobile,Breakfast Included|Sort by Price,69086|8533|925367|58949|61049|8581|8517|77520|8531|4169220|63051|397316|840726|2851635|1493341|8804492|62454|450176|102082|148954|8602|441851|63858|8516|8510248,59|66|78|86|87|90|90|92|93|98|99|100|106|108|111|111|112|120|122|123|125|136|138|140|142,0.0
488,488,22,22,1541113509,20,clickout item,73,CO,"Las Vegas, USA",mobile,Breakfast Included|Sort by Price,69086|8533|925367|58949|61049|8581|8517|77520|8531|4169220|63051|397316|840726|2851635|1493341|8804492|62454|450176|102082|148954|8602|441851|63858|8516|8510248,59|66|78|86|87|90|90|92|93|98|99|100|106|108|111|111|112|120|122|123|125|136|138|140|142,0.0
489,489,22,22,1541113521,21,interaction item info,74,CO,"Las Vegas, USA",mobile,,,,2.0
490,490,22,22,1541113537,22,clickout item,75,CO,"Las Vegas, USA",mobile,Breakfast Included|Sort by Price,69086|8533|925367|58949|61049|8581|8517|77520|8531|4169220|63051|397316|840726|2851635|1493341|8804492|62454|450176|102082|148954|8602|441851|63858|8516|8510248,59|66|78|86|87|90|90|92|93|98|99|100|106|108|111|111|112|120|122|123|125|136|138|140|142,0.0
491,491,23,23,1541046025,1,clickout item,76,US,"Las Vegas, USA",mobile,,8621|77124|8624|2851635|488501|1810141|72285|8589|8620|129571|8588|8572|8577|2793224|904927|102080|8518|72426|8563|57049|8599|32727|8568|8582|8586,1042|370|484|376|1031|871|228|310|255|202|193|353|239|394|232|192|276|294|207|236|301|493|237|260|185,0.0
492,492,23,23,1541046141,2,clickout item,77,US,"Las Vegas, USA",mobile,,8621|77124|8624|2851635|488501|1810141|72285|8589|8620|129571|8588|8572|8577|2793224|904927|102080|8518|72426|8563|57049|8599|32727|8568|8582|8586,1042|370|484|376|1031|871|228|310|255|202|193|353|239|394|232|192|276|294|207|236|301|493|237|260|185,0.0
493,493,23,23,1541046260,3,search for destination,78,US,"Tioga, USA",mobile,,,,
494,494,23,23,1541046276,4,search for item,75,US,"Las Vegas, USA",mobile,,,,5.0
495,495,23,23,1541046333,5,clickout item,79,US,"Las Vegas, USA",mobile,,8602|8568|8621|8561|57049|8564|8586|8577|8589|55677|77124|148957|893925|1217148|8588|2793224|8576|1238070|2282298|32727|8614|73555|567281|1094242|64376,265|125|176|85|152|122|141|136|114|112|188|1409|103|91|218|171|227|105|118|171|69|82|97|96|112,0.0
496,496,24,24,1541094556,1,change of sort order,28,BR,"Rio de Janeiro, Brazil",mobile,,,,
497,497,24,24,1541094594,2,change of sort order,28,BR,"Rio de Janeiro, Brazil",mobile,,,,
498,498,24,24,1541094597,3,change of sort order,29,BR,"Rio de Janeiro, Brazil",mobile,,,,
499,499,24,24,1541094597,4,filter selection,30,BR,"Rio de Janeiro, Brazil",mobile,Best Value,,,
500,500,24,24,1541094648,5,interaction item info,80,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
501,501,24,24,1541094658,6,interaction item info,81,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
502,502,24,24,1541094678,7,interaction item info,82,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
503,503,24,24,1541094678,8,interaction item info,83,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
504,504,24,24,1541094698,9,interaction item info,84,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
505,505,24,24,1541094711,10,interaction item info,85,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
506,506,24,24,1541094720,11,interaction item info,86,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
507,507,24,24,1541094740,12,interaction item info,87,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
508,508,24,24,1541094750,13,interaction item info,88,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
509,509,24,24,1541094760,14,interaction item info,89,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
510,510,24,24,1541094770,15,interaction item info,90,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
511,511,24,24,1541094780,16,interaction item info,91,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
512,512,24,24,1541094801,17,interaction item info,92,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
513,513,24,24,1541094821,18,interaction item info,93,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
514,514,24,24,1541094828,19,interaction item info,94,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
515,515,24,24,1541094837,20,interaction item info,95,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
516,516,24,24,1541094847,21,interaction item info,96,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
517,517,24,24,1541094867,22,interaction item info,97,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
518,518,24,24,1541094877,23,interaction item info,98,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
519,519,24,24,1541094897,24,interaction item image,99,BR,"Rio de Janeiro, Brazil",mobile,,,,3.0
520,520,24,24,1541094897,25,interaction item image,99,BR,"Rio de Janeiro, Brazil",mobile,,,,3.0
521,521,24,24,1541094897,26,interaction item rating,99,BR,"Rio de Janeiro, Brazil",mobile,,,,1.0
522,522,24,24,1541094897,27,interaction item info,99,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
523,523,24,24,1541094955,28,change of sort order,28,BR,"Rio de Janeiro, Brazil",mobile,,,,
524,524,24,24,1541094965,29,change of sort order,70,BR,"Rio de Janeiro, Brazil",mobile,,,,
525,525,24,24,1541094965,30,filter selection,71,BR,"Rio de Janeiro, Brazil",mobile,Sort by Price,,,
526,526,24,24,1541094975,31,interaction item info,100,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
527,527,24,24,1541094985,32,interaction item info,101,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
528,528,24,24,1541094995,33,interaction item info,102,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
529,529,24,24,1541095019,34,interaction item info,103,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
530,530,24,24,1541095029,35,interaction item info,104,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
531,531,24,24,1541095039,36,interaction item info,105,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
532,532,24,24,1541095049,37,interaction item info,106,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
533,533,24,24,1541095059,38,interaction item info,107,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
534,534,24,24,1541095079,39,interaction item info,108,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
535,535,24,24,1541095089,40,interaction item info,96,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
536,536,24,24,1541095107,41,interaction item info,97,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
537,537,24,24,1541095127,42,interaction item info,109,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
538,538,24,24,1541095147,43,interaction item info,110,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
539,539,24,24,1541095202,44,clickout item,85,BR,"Rio de Janeiro, Brazil",mobile,Best Value,2303306|4041114|5830856|111534|109353|5723646|1208722|1255025|1670475|1055330|655691|2284048|104681|104809|130772|5822734|1668389|1771225|2342182|104800|1329092|9719914|2627243|3249257|109332,72|29|122|98|187|86|66|124|112|104|118|107|146|179|136|113|102|115|96|147|136|36|65|93|115,0.0
540,540,24,24,1541095225,45,interaction item info,97,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
541,541,24,24,1541095236,46,interaction item info,99,BR,"Rio de Janeiro, Brazil",mobile,,,,2.0
542,542,24,24,1541095238,47,clickout item,99,BR,"Rio de Janeiro, Brazil",mobile,Best Value,5016850|2068758|1771981|2303306|2733700|3189448|5849680|1179630|1319947|1770143|925941|926343|8428074|109331|829671|3906960|4094062|5723646|3904508|5196406|2891934|6015920|2085246|5493194|104900,70|71|71|72|75|75|78|78|80|80|80|81|81|83|84|85|86|86|87|88|89|90|91|91|91,0.0
543,543,25,25,1541063238,1,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
544,544,25,25,1541063238,2,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
545,545,25,25,1541063248,3,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
546,546,25,25,1541063248,4,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
547,547,25,25,1541063248,5,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
548,548,25,25,1541063248,6,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
549,549,25,25,1541063248,7,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
550,550,25,25,1541063257,8,clickout item,111,ES,"Benalmadena, Spain",tablet,,1236209|131152|1322948|7500|439106|7499|95072|95346|121982|131104|40346|40384|40507|1207848|351631|97538|112244|970571|971919|94038|7485|15785|573846|82163|2342000,60|50|64|80|54|60|55|77|38|85|52|52|78|55|43|73|57|51|71|77|84|91|27|57|47,0.0
551,551,25,25,1541063258,9,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
552,552,25,25,1541063258,10,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
553,553,25,25,1541063258,11,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
554,554,25,25,1541063258,12,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
555,555,25,25,1541063258,13,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
556,556,25,25,1541063258,14,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
557,557,25,25,1541063258,15,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
558,558,25,25,1541063258,16,interaction item image,111,ES,"Benalmadena, Spain",tablet,,,,3.0
559,559,26,26,1541107296,1,search for destination,112,CL,"Púchov, Slovakia",desktop,,,,
560,560,26,26,1541107298,2,search for destination,112,CL,"Púchov, Slovakia",desktop,,,,
561,561,26,26,1541107362,3,filter selection,19,CL,"Púchov, Slovakia",desktop,5 Star,,,
562,562,26,26,1541107369,4,filter selection,18,CL,"Púchov, Slovakia",desktop,5 Star|4 Star,,,
563,563,26,26,1541107389,5,search for destination,113,CL,"Pucón, Chile",desktop,5 Star|4 Star,,,
564,564,26,26,1541107700,6,clickout item,114,CL,"Pucón, Chile",desktop,5 Star|4 Star,327111|2217612|492491|505751|5101488|2061220|3190536|4063850|9328122|491631|1886421|2554668|3208988|491926|2085736|4011522|3941420|323821|2303546|3372562|2145712|3934596|2349080|4009748|964803,62|118|209|116|124|54|169|57|140|102|78|107|72|106|82|108|90|76|74|32|82|35|49|74|79,0.0
565,565,26,26,1541109950,7,search for destination,115,CL,"Valdivia, Chile",desktop,,,,
566,566,26,26,1541109983,8,filter selection,19,CL,"Valdivia, Chile",desktop,5 Star,,,
567,567,26,26,1541109990,9,filter selection,18,CL,"Valdivia, Chile",desktop,5 Star|4 Star,,,
568,568,26,26,1541110053,10,filter selection,19,CL,"Valdivia, Chile",desktop,4 Star,,,
569,569,26,26,1541110057,11,filter selection,20,CL,"Valdivia, Chile",desktop,4 Star|3 Star,,,
570,570,27,27,1541030660,1,search for destination,116,US,"Toronto, Canada",desktop,,,,
571,571,27,27,1541030692,2,filter selection,14,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES),,,
572,572,27,27,1541030692,3,filter selection,15,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES),,,
573,573,27,27,1541030692,4,filter selection,16,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES),,,
574,574,27,27,1541030692,5,filter selection,17,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES),,,
575,575,27,27,1541030692,6,filter selection,19,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES),,,
576,576,27,27,1541030693,7,filter selection,14,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star,,,
577,577,27,27,1541030693,8,filter selection,15,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star,,,
578,578,27,27,1541030693,9,filter selection,16,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star,,,
579,579,27,27,1541030693,10,filter selection,17,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star,,,
580,580,27,27,1541030693,11,filter selection,18,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star,,,
581,581,27,27,1541030693,12,filter selection,19,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star,,,
582,582,27,27,1541030703,13,filter selection,14,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star,,,
583,583,27,27,1541030703,14,filter selection,15,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star,,,
584,584,27,27,1541030703,15,filter selection,16,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star,,,
585,585,27,27,1541030703,16,filter selection,17,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star,,,
586,586,27,27,1541030703,17,filter selection,20,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star,,,
587,587,27,27,1541030703,18,filter selection,18,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star,,,
588,588,27,27,1541030703,19,filter selection,19,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star,,,
589,589,27,27,1541030707,20,filter selection,14,US,"Toronto, Canada",desktop,5 Star|Hotel|Motel|Resort|4 Star|3 Star,,,
590,590,27,27,1541030713,21,filter selection,16,US,"Toronto, Canada",desktop,5 Star|Hotel|Resort|4 Star|3 Star,,,
591,591,27,27,1541030732,22,filter selection,117,US,"Toronto, Canada",desktop,5 Star|Hotel|Resort|4 Star|3 Star|Focus on Distance,,,
592,592,27,27,1541030732,23,search for poi,118,US,"Toronto, Canada",desktop,5 Star|Hotel|Resort|4 Star|3 Star|Focus on Distance,,,
593,593,27,27,1541030875,24,clickout item,119,US,"Toronto, Canada",desktop,5 Star|Hotel|Resort|4 Star|3 Star|Focus on Distance,6924590|43910|101019|44160|44872|44350|1835163|2287464|4458048|44874|7127216|44165|44566|1338430|16115|1914579|1472137|43623|44837|3053490|44351|1288262|9590036|4415266|844501,93|91|94|103|107|153|327|469|554|119|199|164|144|510|362|434|210|232|311|132|191|233|99|120|86,0.0
594,594,28,28,1541094005,1,search for destination,120,US,"Charleston, USA",desktop,,,,
595,595,28,28,1541094018,2,search for poi,121,US,"Charleston, USA",desktop,,,,
596,596,28,28,1541094078,3,interaction item rating,122,US,"Charleston, USA",desktop,,,,1.0
597,597,28,28,1541094088,4,interaction item image,123,US,"Charleston, USA",desktop,,,,3.0
598,598,28,28,1541094088,5,interaction item image,123,US,"Charleston, USA",desktop,,,,3.0
599,599,28,28,1541094091,6,clickout item,123,US,"Charleston, USA",desktop,,57884|72907|1646291|65531|59312|67945|75618|5125126|74227|79218|3753160|63908|3477818|67946|373246|2219016|71822|56425|976403|1333554|3522284|71222|7811938|58629|66354,264|133|157|227|104|148|121|193|77|174|136|157|227|236|157|96|138|227|174|253|236|129|139|161|210,0.0
600,600,29,29,1541084324,1,search for destination,124,CH,"Mühldorf am Inn, Germany",desktop,,,,
601,601,29,29,1541084326,2,search for destination,124,CH,"Mühldorf am Inn, Germany",desktop,,,,
602,602,29,29,1541084343,3,filter selection,45,CH,"Mühldorf am Inn, Germany",desktop,Free WiFi (Combined),,,
603,603,29,29,1541084353,4,filter selection,125,CH,"Mühldorf am Inn, Germany",desktop,Free WiFi (Combined)|Restaurant,,,
604,604,29,29,1541084370,5,clickout item,126,CH,"Mühldorf am Inn, Germany",desktop,Free WiFi (Combined)|Restaurant,137842|162011|52319|5170834|9332768|6398694|1830581|157418|5608302|1073008|8156060|162013|4127242|2049255|1240136|8295690,59|95|102|109|60|61|119|65|85|85|80|65|54|46|99|72,0.0
605,605,29,29,1541084725,6,clickout item,126,CH,"Mühldorf am Inn, Germany",desktop,Free WiFi (Combined)|Restaurant,137842|162011|52319|5170834|9332768|6398694|1830581|157418|5608302|1073008|8156060|162013|4127242|2049255|1240136|8295690,59|95|102|109|60|61|119|65|85|85|80|65|54|46|99|72,0.0
606,606,29,29,1541085062,7,clickout item,126,CH,"Mühldorf am Inn, Germany",desktop,,162011|52319|5170834|9332768|6398694|1830581|5608302|157418|1073008|8156060|162013|4127242|2049255|1240136|137842|8295690,109|110|109|90|94|149|85|108|115|91|90|79|75|167|105|87,0.0
607,607,30,30,1541062145,1,clickout item,127,BE,"Voeren, Belgium",mobile,,1204316|2140652|107674|1072440|2555490|2181166|3998692|85487|105874|2432674|107254|150655|85478|5625858|150657|1559879|7291762|1145073|6226634|107859|1143641|2176154|2590956|1151369|105913,100|84|49|80|53|100|77|99|111|95|99|82|174|75|90|38|108|90|42|52|90|83|70|80|122,0.0
608,608,31,31,1541094924,1,clickout item,128,AR,"Merlo, Argentina",desktop,,6337814|4491544|554226|1511925|6821484|9937158|1407582|2708038|2839168|5201368|3207780|6820080|1296397|2673698|2685579|1409157|4502912|4903632|3794318|6037360|7292912|4299546|1404640|2680462|2685454,115|86|110|103|61|75|76|55|79|84|89|90|42|80|64|52|87|58|54|71|70|67|44|39|75,0.0
609,609,31,31,1541096426,2,interaction item info,129,AR,"Merlo, Argentina",desktop,,,,2.0
610,610,31,31,1541098014,3,interaction item rating,128,AR,"Merlo, Argentina",desktop,,,,1.0
611,611,31,31,1541098014,4,interaction item rating,128,AR,"Merlo, Argentina",desktop,,,,1.0
612,612,31,31,1541098107,5,interaction item rating,128,AR,"Merlo, Argentina",desktop,,,,1.0
613,613,31,31,1541098107,6,interaction item rating,128,AR,"Merlo, Argentina",desktop,,,,1.0
614,614,31,31,1541098117,7,interaction item image,128,AR,"Merlo, Argentina",desktop,,,,3.0
615,615,31,31,1541098117,8,interaction item image,128,AR,"Merlo, Argentina",desktop,,,,3.0
616,616,31,31,1541098127,9,interaction item image,130,AR,"Merlo, Argentina",desktop,,,,3.0
617,617,31,31,1541098127,10,interaction item image,130,AR,"Merlo, Argentina",desktop,,,,3.0
618,618,31,31,1541098149,11,interaction item image,131,AR,"Merlo, Argentina",desktop,,,,3.0
619,619,31,31,1541098149,12,interaction item image,131,AR,"Merlo, Argentina",desktop,,,,3.0
620,620,32,32,1541085782,1,interaction item image,132,NL,"Souillac, France",desktop,,,,3.0
621,621,32,32,1541085782,2,interaction item image,132,NL,"Souillac, France",desktop,,,,3.0
622,622,32,32,1541085809,3,interaction item image,132,NL,"Souillac, France",desktop,,,,3.0
623,623,32,32,1541085809,4,interaction item image,132,NL,"Souillac, France",desktop,,,,3.0
624,624,32,32,1541085809,5,interaction item image,132,NL,"Souillac, France",desktop,,,,3.0
625,625,32,32,1541085809,6,interaction item image,132,NL,"Souillac, France",desktop,,,,3.0
626,626,32,32,1541085821,7,clickout item,133,NL,"Souillac, France",desktop,,1556793|434856|3206344|49682|1358429|658821|10191572|323311|1887509|1092524|3862110|3204276|3222008|2181004|951431|4769324|1385657|141415|454366|2577656|8286110|1142289|499936|4655218|1649973,64|83|65|82|63|71|96|105|60|87|66|62|85|65|97|1134|51|132|65|77|1732|102|112|141|67,0.0
627,627,32,32,1541085912,8,clickout item,132,NL,"Souillac, France",desktop,,1556793|434856|3206344|49682|1358429|658821|10191572|323311|1887509|1092524|3862110|3204276|3222008|2181004|951431|4769324|1385657|141415|454366|2577656|8286110|1142289|499936|4655218|1649973,64|83|65|82|63|71|96|105|60|87|66|62|85|65|97|1134|51|132|65|77|1732|102|112|141|67,0.0
628,628,33,33,1541077203,1,clickout item,134,CO,"Cancun, Mexico",mobile,,1956323|34429|100227|34410|5963164|34464|34423|152154|3066062|684821|34467|42378|2165018|100226|100216|32674|42349|2753406|100224|2595990|1863185|100211|100214|34449|348941,185|403|108|200|162|67|193|163|446|194|305|102|299|275|297|270|40|87|124|111|69|26|221|259|102,0.0
629,629,34,34,1541092897,1,clickout item,135,US,"Wheeler, USA",mobile,,567136|1039152|2034391|1019811|4233810|6549318|6626518|1260317|1260320|9563344|5479400|2686061|3583142|2467880|6539062|9570292|1029932|354806|1333868|8409860|1402351|10448742|1283034|10784464|8169110,113|121|104|53|113|127|153|63|75|105|147|55|60|61|46|87|48|78|69|148|113|52|57|140|349,0.0
630,630,35,35,1541083741,1,search for destination,136,US,"Charlottesville, USA",mobile,,,,
631,631,35,35,1541083803,2,change of sort order,28,US,"Charlottesville, USA",mobile,,,,
632,632,35,35,1541083805,3,change of sort order,70,US,"Charlottesville, USA",mobile,,,,
633,633,35,35,1541083805,4,filter selection,71,US,"Charlottesville, USA",mobile,Sort by Price,,,
634,634,35,35,1541083819,5,interaction item image,137,US,"Charlottesville, USA",mobile,,,,3.0
635,635,35,35,1541083819,6,interaction item image,137,US,"Charlottesville, USA",mobile,,,,3.0
636,636,35,35,1541083829,7,interaction item image,137,US,"Charlottesville, USA",mobile,,,,3.0
637,637,35,35,1541083829,8,interaction item rating,137,US,"Charlottesville, USA",mobile,,,,1.0
638,638,35,35,1541083829,9,interaction item info,137,US,"Charlottesville, USA",mobile,,,,2.0
639,639,35,35,1541083839,10,interaction item image,138,US,"Charlottesville, USA",mobile,,,,3.0
640,640,35,35,1541083839,11,interaction item image,138,US,"Charlottesville, USA",mobile,,,,3.0
641,641,35,35,1541083839,12,interaction item info,138,US,"Charlottesville, USA",mobile,,,,2.0
642,642,35,35,1541083842,13,clickout item,138,US,"Charlottesville, USA",mobile,Sort by Price,71497|76069|3795892|77840|71716|59678|76568|152206|72903|72902|1184110|75615|69963|71821|71388|73413|6228586|2866586|78481|3137146|9819416|65069|9976172|75614|10867616,52|58|61|65|68|72|73|78|79|80|82|88|90|90|91|93|97|100|101|101|106|108|108|113|127,0.0
643,643,35,35,1541083849,14,interaction item image,138,US,"Charlottesville, USA",mobile,,,,3.0
644,644,35,35,1541083849,15,interaction item image,138,US,"Charlottesville, USA",mobile,,,,3.0
645,645,35,35,1541083849,16,interaction item info,138,US,"Charlottesville, USA",mobile,,,,2.0
646,646,35,35,1541083885,17,interaction item image,139,US,"Charlottesville, USA",mobile,,,,3.0
647,647,35,35,1541083885,18,interaction item image,139,US,"Charlottesville, USA",mobile,,,,3.0
648,648,35,35,1541083885,19,clickout item,139,US,"Charlottesville, USA",mobile,Sort by Price,71497|76069|3795892|77840|71716|59678|76568|152206|72903|72902|1184110|75615|69963|71821|71388|73413|6228586|2866586|78481|3137146|9819416|65069|9976172|75614|10867616,52|58|61|65|68|72|73|78|79|80|82|88|90|90|91|93|97|100|101|101|106|108|108|113|127,0.0
649,649,35,35,1541083920,20,interaction item image,140,US,"Charlottesville, USA",mobile,,,,3.0
650,650,35,35,1541083920,21,interaction item image,140,US,"Charlottesville, USA",mobile,,,,3.0
651,651,35,35,1541083928,22,clickout item,140,US,"Charlottesville, USA",mobile,Sort by Price,71497|76069|3795892|77840|71716|59678|76568|152206|72903|72902|1184110|75615|69963|71821|71388|73413|6228586|2866586|78481|3137146|9819416|65069|9976172|75614|10867616,52|58|61|65|68|72|73|78|79|80|82|88|90|90|91|93|97|100|101|101|106|108|108|113|127,0.0
652,652,35,35,1541083930,23,interaction item info,140,US,"Charlottesville, USA",mobile,,,,2.0
653,653,35,35,1541083930,24,interaction item deals,140,US,"Charlottesville, USA",mobile,,,,4.0
654,654,35,35,1541083971,25,interaction item image,141,US,"Charlottesville, USA",mobile,,,,3.0
